Date,SNP500_Open,SNP500_Close,SNP500_Returns,VIX_Open,MA_20,MA_50,RSI,MACD_Hist,Target,nyt_vader_sentiment,nyt_swn_compound,wp_vader_sentiment,wp_swn_compound,wsj_vader_sentiment,wsj_swn_compound,Trump_vader_sentiment,Trump_Patriotic_Messaging,Trump_Immigration_Media,Trump_Policy_Trade,Trump_Foreign_Affairs,Trump_Elections_Fake_News,Trump_Security_Foreign_Influence,Trump_Domestic_Events_Disaster,Trump_State_Politics_Crime,Trump_International_Economy,Trump_Elections_Taxes,trend_macd,volatility_atr,momentum_stoch_rsi,volume_obv,trend_ichimoku_base,returns_tomorrow
2017-09-05,2470.35009765625,2457.85009765625,-0.0075508068899006,11.75,2452.185534667969,2453.036611328125,47.63371408354171,2.278682915606701,1,-0.064753125,-0.0117047991071428,0.1304363636363636,0.0198457792207792,0.1758777777777777,0.0240999487009733,0.9036,0.0023275428,0.0023277479,0.45211664,0.0023273532,0.0023274757,0.0023273912,0.0023273933,0.0023277372,0.0023275008,0.52926326,0.2328639524586151,1.5287397922947694,0.6203756777822296,693653800.0,216.2579044564692,0.0031287267736885
2017-09-06,2463.830078125,2465.5400390625,0.0031287267736885,12.270000457763672,2451.7165405273436,2453.5660107421877,49.12600562903186,2.355252501813146,0,-0.0434529411764705,0.0334733893557422,-0.0960833333333333,-0.0053670634920634,0.0979888888888888,0.0146045037073158,0.958,0.9916553,0.0009271683,0.0009272883,0.0009271129,0.00092732004,0.00092711777,0.0009270892,0.0009272386,0.00092714495,0.000927213,0.2940202995746119,1.4833887710104172,0.7612166758740003,751570700.0,216.2579044564692,-0.0001784361232346
2017-09-07,2468.06005859375,2465.10009765625,-0.0001784361232346,11.93000030517578,2451.270544433594,2454.4804150390623,66.04193500141747,2.255763379401155,0,0.0111333333333333,0.0057925485008818,0.1017833333333333,0.0154761904761904,0.1429722222222222,0.009081009704639,0.9946,0.0011807462,0.66876763,0.0011807618,0.0011807036,0.3217861,0.0011808283,0.001180904,0.0011808964,0.0011806497,0.0011807975,0.3364759235752501,1.4117286303154075,0.7549186525040488,693536000.0,216.2579044564692,-0.0014888507039184
2017-09-08,2462.25,2461.429931640625,-0.0014888507039184,11.869999885559082,2452.43154296875,2454.89521484375,66.5223139603907,1.839852724233318,1,-0.0330146341463414,-0.0312572590011614,0.031388,0.01775,0.1726450980392156,0.0186862219463863,0.976,0.0010646441,0.0010646837,0.0010646202,0.0010645561,0.0010646327,0.0010645427,0.0010645055,0.9904185,0.0010646005,0.0010647363,0.3455195206517203,1.3419452641039729,0.677123978413672,629703200.0,216.2579044564692,0.0108392993187771
2017-09-11,2474.52001953125,2488.110107421875,0.0108392993187771,11.380000114440918,2454.771044921875,2456.26341796875,72.55357389741462,3.18011241926352,1,0.0224136363636363,-0.0016887626262626,-0.0138777777777777,-0.0709656084656084,0.0001757575757575,0.0121075739224134,0.7717,0.010007732,0.010007301,0.90993065,0.010007565,0.010008886,0.010007656,0.010007896,0.010007239,0.01000772,0.010007413,0.5335736822551382,1.447475816800872,1.0,701068000.0,216.42976399584995,0.0033639480109453
2017-09-12,2491.93994140625,2496.47998046875,0.0033639480109453,10.65999984741211,2456.3030395507812,2457.724819335938,68.84370795239819,4.375078175460372,1,0.0089764705882352,0.0208245798319327,-0.098035294117647,-0.0418388188608776,0.0879985294117647,0.0100660746551496,0.9823,0.001926518,0.0019265712,0.0019263969,0.0019263831,0.0019265261,0.0019263003,0.001926279,0.0019265233,0.0019264334,0.9826621,0.7338875082795937,1.3802871794755904,1.0,757964000.0,216.77789938654064,0.0007571207193879
2017-09-13,2493.889892578125,2498.3701171875,0.0007571207193879,10.720000267028809,2457.9910400390627,2459.112021484375,74.67522675359811,4.992841103316594,0,-0.12296875,0.0005037822420634,0.004809375,0.0125248015873015,0.1241387096774193,0.0137148614615407,-0.8647,0.0012834306,0.001283466,0.0012833821,0.0012834395,0.0012834463,0.0012833208,0.0012831921,0.0012835932,0.0012833504,0.9884494,0.8908993040265898,1.2969033387639386,1.0,817192000.0,216.83077018304328,-0.0011007176162897
2017-09-14,2494.56005859375,2495.6201171875,-0.0011007176162897,10.56999969482422,2459.3665405273437,2460.373623046875,76.28282819129777,4.90893794715488,1,-0.022303448275862,0.0022885878489326,-0.0024388888888888,0.0086061507936507,0.0773419354838709,0.0229318231325777,0.9596,0.0007306164,0.28838328,0.0007306656,0.0007305587,0.000730614,0.00073056057,0.00073054386,0.70577186,0.0007306054,0.0007306712,0.9981403984806434,1.2306706305142217,0.9744597830171806,721745700.0,216.87926738819417,0.0018471814878802
2017-09-15,2495.669921875,2500.22998046875,0.0018471814878802,10.510000228881836,2462.8775390625,2462.18322265625,76.39884850438574,4.848143243220429,1,-0.0154815789473684,0.0116854636591478,-0.0695588235294117,-0.0400064192343604,0.0784116666666666,0.0080975097439396,-0.9483,0.00069010374,0.0006901409,0.011965361,0.98251396,0.00069007504,0.00069001736,0.0006900177,0.0006901343,0.0006900709,0.00069013535,1.0944565435518712,1.171374764023522,1.0,817178100.0,216.97055035693677,0.0014559207541648
2017-09-18,2502.510009765625,2503.8701171875,0.0014559207541648,10.18000030517578,2466.7935424804687,2463.7570263671873,76.92099119773033,4.732083845404857,1,0.0049275862068965,0.0015855911330049,-0.02435,0.0190972222222222,0.0366358208955223,0.0071867176312384,0.9933,0.0014721734,0.0014721218,0.9867507,0.0014721676,0.0014722096,0.0014721776,0.0014720435,0.0014720912,0.0014721558,0.0014721225,1.1948934090635532,1.1366095451478924,1.0,863413300.0,217.33812928247835,0.0011101954279371
2017-09-19,2506.2900390625,2506.64990234375,0.0011101954279371,10.15999984741211,2470.7075317382814,2465.34142578125,77.07000510314708,4.521778630466073,1,0.0098583333333333,-0.0025224867724867,-0.086625,0.0271856398809523,0.1541257575757575,0.0100539811716985,0.9871,0.001099666,0.001099689,0.0010996588,0.0010996052,0.99010336,0.001099545,0.0010995104,0.0010996279,0.0010996189,0.0010996943,1.2776281817124868,1.0645779256255647,1.0,910521400.0,217.33812928247835,0.000634347815839
2017-09-20,2506.840087890625,2508.239990234375,0.000634347815839,10.039999961853027,2473.494030761719,2466.995625,74.88449082403743,4.177196761775837,0,-0.0115968749999999,-0.0023701016865079,-0.123552,0.0099763708513708,0.0928737704918032,0.0083408558348129,0.999,0.0005326416,0.0005326186,0.00053262344,0.00053257175,0.0005326347,0.0005325835,0.00053255406,0.00053267175,0.00053261186,0.99520653,1.334245357932332,1.07060798116884,1.0,970095500.0,217.369104019914,-0.0030459176984141
2017-09-21,2507.159912109375,2500.60009765625,-0.0030459176984141,9.739999771118164,2476.3220336914064,2468.142626953125,65.18099929843248,3.167959971858936,1,-0.0262090909090909,0.0371121933621933,0.0062513513513513,-0.0091725654225654,0.0772923076923077,0.010772873585448,0.9766,0.617825,0.0016417401,0.0016417934,0.0016417631,0.0016417984,0.0016417792,0.0016415458,0.001641742,0.0016417506,0.3690411,1.3160630101687332,1.0405998580139777,0.7099938936526317,921884100.0,217.369104019914,0.000647793722952
2017-09-22,2497.260009765625,2502.219970703125,0.000647793722952,9.899999618530272,2479.4845336914063,2469.2304248046876,63.94046425787155,2.3787524021327613,0,-0.0082421052631578,0.0237153015113541,0.051246875,0.0445456236471861,0.0374122807017543,0.0036466618889321,0.9175,0.47069478,0.0011779645,0.0011778622,0.0011777428,0.0011779461,0.0011777914,0.001177731,0.0011778884,0.001177848,0.51988244,1.2903545343299356,0.9905693591458598,0.7219000686575977,973098100.0,217.369104019914,-0.0022220502828884
2017-09-25,2499.389892578125,2496.659912109375,-0.0022220502828884,10.079999923706056,2482.165026855469,2469.97822265625,74.58497913683084,1.3051983282847228,1,-0.0333322580645161,-0.0150393625192012,0.1098533333333333,0.0451334776334776,0.0798675675675675,0.0096280995371552,-0.958,0.0007049315,0.0007049695,0.00070490636,0.0007048409,0.5677788,0.0007048463,0.00070483657,0.0007049313,0.42658204,0.00070493505,1.2194704977357844,1.0217145945530834,0.4465639607627493,916033700.0,217.369104019914,7.216672978804795e-05
2017-09-26,2501.0400390625,2496.840087890625,7.216672978804795e-05,10.420000076293944,2484.795031738281,2470.7322265625,71.91261276351368,0.4730523894488936,1,0.0170028571428571,0.0436011904761904,0.06995,0.0145740327380952,0.1009776470588235,0.0131052497099209,0.9983,0.00051601976,0.0005160219,0.00051601796,0.00051599374,0.09973395,0.00051600067,0.0005159632,0.896138,0.0005160158,0.00051605154,1.1606358529607237,0.9983728983697556,0.4930454051708242,970115700.0,217.369104019914,0.0040851439470808
2017-09-27,2503.300048828125,2507.0400390625,0.0040851439470808,9.899999618530272,2487.83203125,2471.660825195313,75.8313935653837,0.4741993332793051,1,0.0851361702127659,0.0173241725768321,-0.0059342105263157,0.0208842418546365,0.0935761904761904,0.0118372090240525,0.9893,0.0008413559,0.0008413447,0.0008413198,0.0008412454,0.082688615,0.00084124296,0.0008412184,0.53575397,0.00084127096,0.37566844,1.1698520212678432,1.0420245220596462,0.7750670148275964,1051117100.0,217.98674813193415,0.0012046155961591
2017-09-28,2503.409912109375,2510.06005859375,0.0012046155961591,9.739999771118164,2490.455529785156,2472.3854248046873,80.19378446631964,0.5382907278313525,1,-0.0415592592592592,0.0243000440917107,-0.0897821428571428,-0.0152990362811791,0.1774093333333333,0.0172612254446619,0.9536,0.0010644384,0.0010644655,0.001064424,0.0010642719,0.9344632,0.0010643275,0.0010642702,0.057021737,0.0010643745,0.0010644547,1.184937781028367,1.0095658493527233,0.7387329334616308,1095895900.0,217.98674813193415,0.0037051100814438
2017-09-29,2509.9599609375,2519.360107421875,0.0037051100814438,9.59000015258789,2492.8410400390626,2473.3036279296875,74.74271443041498,1.0380246328303304,1,-0.0203119047619047,0.017938633786848,-0.1222428571428571,0.0087691326530612,0.139671875,0.0182985024038139,0.9764,0.9899878,0.0011124711,0.0011124598,0.0011123928,0.0011125671,0.001112401,0.0011123635,0.001112616,0.0011124478,0.0011124817,1.2454281970759098,1.014011140122123,1.0,1181473900.0,218.3543098370493,0.0038740034570177
2017-10-02,2521.199951171875,2529.1201171875,0.0038740034570177,9.59000015258789,2495.4695434570312,2474.4352294921873,75.28673455491837,1.8116017108778468,1,0.0006133333333333,-0.0210813492063492,-0.0906714285714285,0.0075396825396825,-0.0386552631578947,0.0154933653700101,0.3595,0.008337754,0.008337838,0.008339568,0.008338118,0.008338924,0.008337729,0.008338283,0.008338351,0.924956,0.008337462,1.355645558086195,1.0091569621450671,1.0,1240496900.0,218.7971816110868,0.0021588381272976
2017-10-03,2530.340087890625,2534.580078125,0.0021588381272976,9.300000190734863,2499.306042480469,2475.7286328125,76.58202438901992,2.437718118600305,1,0.0201923076923076,0.0122456247456247,-0.1221399999999999,0.0223544973544973,0.097554,0.017643198304963,0.9867,0.0015923388,0.37432104,0.0015923508,0.00159226,0.0015924209,0.0015921749,0.0015921304,0.48920405,0.12532897,0.0015922887,1.4647019501317402,0.9666996533956492,1.0,1307307100.0,219.0496027361009,0.0012467201713795
2017-10-04,2533.47998046875,2537.739990234375,0.0012467201713795,9.529999732971191,2502.9160400390624,2476.9408349609375,80.73555977581175,2.786247182680576,1,-0.0050411764705882,0.0017944677871148,-0.0407483870967742,0.01619652748685,0.025693220338983,0.0110424061480431,0.9703,0.0012352172,0.0012351995,0.0012351666,0.0012350699,0.98888355,0.0012350897,0.0012350831,0.0012351983,0.0012351528,0.0012352591,1.554649994258682,0.9479742030706236,1.0,1363260700.0,219.29317703851555,0.0056467873699215
2017-10-05,2540.860107421875,2552.070068359375,0.0056467873699215,9.479999542236328,2507.264538574219,2478.425634765625,83.128894658175,3.649022886713583,0,-0.1529236842105263,0.0014920112781954,0.0726434782608695,0.0056310386473429,0.0746194029850746,0.0083376623717127,-0.9596,0.9869447,0.001450658,0.0014506339,0.0014504393,0.0014506936,0.0014504591,0.0014504357,0.0014506683,0.001450672,0.001450678,1.7133903269845518,0.9878070683855108,1.0,1426783500.0,220.58709956105903,-0.0010736344069645
2017-10-06,2547.43994140625,2549.330078125,-0.0010736344069645,9.229999542236328,2511.6595458984375,2479.903837890625,79.38974190615687,3.691201548797711,0,-0.0018225,-0.0107688492063492,-0.0779967741935484,0.0069541905227389,-0.00079,0.0070418512122265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7977429464987722,0.9643124512105208,0.86806088927689,1346137500.0,220.74135989615127,-0.0018044339160793
2017-10-09,2551.389892578125,2544.72998046875,-0.0018044339160793,9.920000076293944,2514.4905395507812,2481.356435546875,74.05255366395262,3.0897141023348844,1,-0.0120730769230769,0.0150125915750915,-0.0180571428571428,0.0176232993197278,0.1281015384615385,0.0103481375799189,0.5684,0.0020848487,0.0020849644,0.0020848464,0.54826295,0.0020850068,0.0020846445,0.0020844862,0.0020847642,0.00208482,0.43505862,1.8136717799833093,0.9608829586489592,0.6782748551592191,1310334400.0,220.74138032573728,0.0023224122617073
2017-10-10,2549.989990234375,2550.639892578125,0.0023224122617073,10.149999618530272,2517.19853515625,2482.963232421875,75.39525171524329,2.780002361292784,1,0.0064513513513513,0.0152107464607464,0.0483888888888888,0.0197909151034151,0.0472705882352941,0.0103718694070377,0.4349,0.00084135117,0.0008413731,0.00084133656,0.0008412506,0.00084141793,0.0008412606,0.00084128825,0.0008413349,0.0008413208,0.99242806,1.8528196871860416,0.9622215853523124,0.7795311497437928,1353391800.0,220.896366787662,0.0018035072962026
2017-10-11,2550.6201171875,2555.239990234375,0.0018035072962026,9.949999809265137,2520.042028808594,2484.5410302734376,83.96305727457866,2.5794800948621948,0,-0.0333914285714285,-0.0229974489795918,0.0195615384615384,0.0610809329559329,0.0611323529411764,0.0089099797059412,0.6546,0.9946694,0.0005923006,0.0005922904,0.0005922166,0.0005924325,0.0005922104,0.00059222954,0.00059229496,0.00059228984,0.00059232116,1.8906403425389728,0.9280001370688444,0.8369726880075864,1401066100.0,221.4604211817424,-0.001686752950886
2017-10-12,2552.8798828125,2550.929931640625,-0.001686752950886,9.9399995803833,2522.80751953125,2486.0082275390623,79.2973315868923,1.8834028712835575,1,0.010147619047619,-0.011656746031746,0.0257761904761904,0.0056665721844293,0.2066410256410256,0.0206927282912636,0.7162,0.0009622185,0.0009623366,0.0009622491,0.0009621067,0.9913402,0.00096209307,0.000962133,0.0009622334,0.000962176,0.0009622513,1.8718765947212148,0.8963155925987675,0.6576638512032335,1354001000.0,221.49573377279353,0.0008781073155288
2017-10-13,2555.659912109375,2553.169921875,0.0008781073155288,9.949999809265137,2525.4545166015623,2487.628427734375,85.40270355426533,1.3269270773180146,1,0.0048108695652173,0.0106722308488612,0.10103,0.0187673611111111,0.0379884057971014,0.0142251678297074,0.9601,0.00063348684,0.00063350523,0.00063349755,0.0006334143,0.00063346,0.35907844,0.0006334072,0.00063350506,0.00063346984,0.6358538,1.857746478431096,0.8624853472720954,0.6985990609424884,1408801400.0,221.5887347329489,0.0017507533144689
2017-10-16,2555.570068359375,2557.639892578125,0.0017507533144689,9.949999809265137,2528.1430053710938,2489.2446240234376,86.14728542647632,1.026409944213068,1,0.0794058823529411,0.0217451563958916,0.0663157894736842,0.004312865497076,0.0883590909090909,0.0130216079125891,0.9904,0.0012205638,0.0012206556,0.0012205055,0.001220399,0.0012204914,0.0012204249,0.0012203502,0.00122053,0.0012204986,0.98901564,1.8495256992873976,0.8373509209706185,0.6838442241525425,1447023100.0,222.45295232535213,0.0006725789853143
2017-10-17,2557.169921875,2559.360107421875,0.0006725789853143,9.850000381469728,2530.778515625,2490.8136279296873,84.59390264769598,0.7242539547919904,1,-0.1203416666666666,-0.0032324735449735,0.0714458333333333,0.0168485449735449,0.1357157894736842,0.0123632763929962,0.9917,0.9910758,0.0009916072,0.0009916124,0.000991534,0.0009915866,0.0009914971,0.0009914769,0.0009915498,0.000991499,0.0009917947,1.8347289239714824,0.8014459135355839,0.6986267751684178,1478584100.0,223.02639034644463,0.0007423349056041
2017-10-18,2562.8701171875,2561.260009765625,0.0007423349056041,10.34000015258789,2533.4295166015627,2492.5404296875,84.36227072976507,0.4467267934389731,1,-0.0121441176470588,0.0111081932773109,0.0159117647058823,0.0279674369747899,0.1045845070422535,0.0110434844323372,0.9737,0.0005565402,0.00055654533,0.00055656483,0.00055650616,0.0005565772,0.000556507,0.00055651483,0.00055655825,0.0005565382,0.9949911,1.819893008446769,0.7638177767449258,0.6785629323409605,1519472400.0,223.2168280604237,0.0003279978945605
2017-10-19,2553.389892578125,2562.10009765625,0.0003279978945605,10.220000267028809,2536.5045166015625,2494.30203125,82.35903009600705,0.1305318735654417,1,0.0163386363636363,-0.007129329004329,0.2353647058823529,0.0254084967320261,0.0775157142857142,0.0094168560029213,0.9402,0.0010219219,0.0010220738,0.0010218924,0.0010218145,0.0010219077,0.001021822,0.0010217628,0.0010219112,0.0010219442,0.99080294,1.7924742757679155,0.8185234114494758,0.5653971035997816,1581376200.0,223.2168280604237,0.0051168427389869
2017-10-20,2567.56005859375,2575.2099609375,0.0051168427389869,9.920000076293944,2540.154016113281,2497.04203125,83.21065927338489,0.5894071044102667,0,0.0129025641025641,0.0028006715506715,0.024076,-0.0003710317460317,0.070786,0.0165217023580994,0.9775,0.99010086,0.0010999748,0.0010999173,0.0010998319,0.0010999197,0.0010998313,0.0010997951,0.0010999544,0.0010998867,0.0011000071,1.843827893623427,0.8580167467102665,1.0,1670552600.0,223.743817267491,-0.0039724840397191
2017-10-23,2578.080078125,2564.97998046875,-0.0039724840397191,10.25,2543.57001953125,2499.5152294921877,70.49611535422702,0.0191886122552169,1,0.028228,0.0015892857142857,-0.0241133333333333,0.0355026455026455,0.0646525423728813,-0.00369556486917,-0.6412,0.002084609,0.002084708,0.0020847155,0.0020844368,0.98123854,0.002084412,0.0020843688,0.0020848291,0.0020847174,0.0020846892,1.7923960811563404,0.9041904238156556,0.0,1606637300.0,223.9076907731504,0.0016179082781735
2017-10-24,2568.659912109375,2569.1298828125,0.0016179082781735,10.890000343322754,2547.184509277344,2501.581025390625,70.88478469210402,-0.2485073006806537,0,-0.0247888888888888,-0.0059069113756613,-0.2001375,-0.0221421807359307,0.1613113924050633,0.0156782839265936,0.9359,0.00094438525,0.00094428525,0.00094420824,0.0009441258,0.00094423303,0.00094417005,0.00094411947,0.0009442299,0.00094419124,0.99150205,1.7634694784833016,0.8775425533709397,0.1623266004788977,1673573200.0,223.9076907731504,-0.0046630497542752
2017-10-25,2566.52001953125,2557.14990234375,-0.0046630497542752,11.34000015258789,2549.6900024414062,2503.4318212890626,53.48889462723306,-1.3413599000364087,1,0.013797619047619,0.0233701814058956,-0.0460260869565217,0.0030063837129054,0.1028931506849315,0.0077918988649856,0.9947,0.00063790096,0.0006378585,0.00063783134,0.0006377673,0.00063783646,0.0006378031,0.0006378388,0.0006378804,0.0006378221,0.9942595,1.63097459835123,1.0165359560844869,0.0,1569857900.0,223.9076907731504,0.0012709462190783
2017-10-26,2560.080078125,2560.39990234375,0.0012709462190783,11.170000076293944,2552.206994628906,2505.2776171875,57.55000366327204,-1.9191165813412103,1,0.036921875,0.0144856770833333,0.1035791666666666,0.0313740079365079,0.1600465116279069,0.0143919711404546,0.2969,0.0015639439,0.0015641347,0.0015639678,0.0015638015,0.0015640099,0.0015638106,0.0015637383,0.9859247,0.0015638379,0.001563992,1.531898631804637,1.004340965053983,0.0782340684781495,1639655900.0,223.9076907731504,0.0080730224980496
2017-10-27,2570.260009765625,2581.070068359375,0.0080730224980496,11.119999885559082,2555.2924926757814,2508.298818359375,70.32895293921622,-1.027645807027067,0,0.0054714285714285,0.0032773526077097,0.080737037037037,0.0037533068783068,0.1267709677419354,0.0138520903182312,0.9948,0.6441837,0.33904764,0.00074790104,0.011533474,0.0007479221,0.00074783317,0.00074779557,0.00074789755,0.0007478707,0.0007479388,1.5844949067462435,1.1049762419544111,0.4821020333961722,1725218400.0,224.07600653403284,-0.0031924705707864
2017-10-30,2577.75,2572.830078125,-0.0031924705707864,10.279999732971191,2557.477990722656,2511.2444189453126,62.09799145469792,-1.1046605180847209,1,0.00515,0.0059311224489795,0.0023210526315789,0.0186906660590871,0.121859649122807,0.0113677710213069,-0.6179,0.002945047,0.45377693,0.0029447966,0.0029445856,0.0029446797,0.0029446704,0.0029445167,0.0029448501,0.0029448576,0.522665,1.5398147932466486,1.1096241869121948,0.1277698256725104,1670932700.0,224.07600653403284,0.0009444586571358
2017-10-31,2575.989990234375,2575.260009765625,0.0009444586571358,10.34000015258789,2559.5119873046874,2514.182216796875,61.17936720871643,-1.1012186983274397,1,-0.0661709677419354,-0.0076660906298003,-0.0367944444444444,0.0155671296296296,0.0713905405405405,0.0058968169262286,-0.8792,0.00057242566,0.99484855,0.00057240634,0.00057232555,0.0005723947,0.00057233806,0.0005723352,0.0005724461,0.0005723981,0.00057242706,1.5155227972902878,1.0597765042698142,0.2035599094108288,1731237500.0,224.39929094359297,0.0015921101716727
2017-11-01,2583.2099609375,2579.360107421875,0.0015921101716727,9.789999961853027,2561.5929931640626,2516.71921875,65.9129916697641,-0.9384327161641508,1,0.031090243902439,0.0150539585753,-0.0310374999999999,0.0265500992063492,0.1193917808219178,0.0073189594335926,-0.9517,0.00047214335,0.00047216055,0.00047217243,0.0004721057,0.000472116,0.00047209772,0.00047209946,0.9957508,0.0004721172,0.00047216975,1.5032416337090808,1.0742566083851477,0.2677028405891926,1785440200.0,224.6649885276214,0.0001899658108865
2017-11-02,2579.4599609375,2579.85009765625,0.0001899658108865,10.4399995803833,2562.9819946289062,2519.435419921875,65.23187484668048,-0.9125561539999758,1,0.0585682926829268,0.0060975609756097,-0.021604,0.0060760073260073,0.0679571428571428,0.0075901418332984,0.9836,0.0006679672,0.0006679933,0.0006679539,0.0006679749,0.0006678876,0.0006678813,0.0006678665,0.0006679796,0.00066792854,0.9939886,1.483559542651875,1.105004386147759,0.2870812462475132,1841889700.0,225.0015673070705,0.0030970753849743
2017-11-03,2581.929931640625,2587.840087890625,0.0030970753849743,9.829999923706056,2564.9074951171874,2522.412822265625,66.5752815251939,-0.4931358773636169,1,0.0455266666666666,0.0022784391534391,-0.0772761904761904,-0.0020762471655328,0.0808052631578947,-0.0011168979942199,0.9648,0.0005057735,0.982938,0.0005057555,0.0005057648,0.00050575373,0.00050579774,0.0005056941,0.00050578214,0.0005057472,0.013015913,1.5119938939238864,1.1007924312256685,0.4476038676793985,1901479400.0,225.25399310042783,0.0012712512404724
2017-11-06,2587.469970703125,2591.1298828125,0.0012712512404724,9.630000114440918,2567.227490234375,2525.3744189453123,67.14140815385629,-0.1478682565803453,0,0.0352233333333333,-0.0041666666666666,0.1383066666666666,0.0136904761904761,0.1881,0.0067742335665129,0.9651,0.8075818,0.0018201052,0.001820108,0.001819879,0.0018201844,0.1778578,0.0018197912,0.0018200998,0.0018200456,0.0018202402,1.5452987061475485,1.0597998755797715,0.5170948909531563,1951132000.0,225.98912346528377,-0.0001891029228697
2017-11-07,2592.110107421875,2590.639892578125,-0.0001891029228697,9.3100004196167,2569.227490234375,2528.3024169921873,66.09684323167468,-0.108057619856158,1,-0.0120107142857142,0.0223072562358276,-0.0708818181818181,0.02598079004329,0.0723293103448275,0.0014655083556379,0.9912,0.00048362452,0.0065473653,0.0004836187,0.0004835757,0.13886338,0.00048355936,0.00048353884,0.8512041,0.00048360258,0.00048362542,1.5410644079977658,1.0654225000915685,0.4362182268576737,1893629800.0,226.56041444577312,0.0014436550000984
2017-11-08,2588.7099609375,2594.3798828125,0.0014436550000984,9.789999961853027,2571.1844848632813,2531.264013671875,67.1409828924647,0.0084053142671862,0,-0.0025249999999999,0.0155891754850088,0.0092142857142857,0.0039345946712018,0.114563768115942,0.0196570861604008,0.7043,0.0016959356,0.0016959718,0.0016959514,0.0016958917,0.0016959028,0.9847367,0.0016956934,0.0016958404,0.0016958573,0.0016962214,1.5512765371985324,1.0536538356955405,0.5189569381633812,1944099400.0,226.70655811044048,-0.003761887644002
2017-11-09,2584.0,2584.6201171875,-0.003761887644002,9.9399995803833,2572.868994140625,2533.8046142578123,55.181257998257855,-0.6947347945199844,0,-0.02405,-0.0007401315789473,0.2013923076923077,0.0286595349095349,0.1690112676056338,0.0135931423071543,0.9833,0.0010883615,0.0010884055,0.0010883758,0.0010883275,0.0010883659,0.0010883326,0.001088331,0.0010883121,0.0010883095,0.9902049,1.4751824446687465,1.19186581816425,0.189396886661439,1849013900.0,226.9899937044651,-0.0008976438525517
2017-11-10,2580.179931640625,2582.300048828125,-0.0008976438525517,10.779999732971191,2574.3255004882812,2536.0176171875,60.44640516908795,-1.3983589057368917,1,-0.0330447368421052,0.0205866228070175,-0.01721,0.0134499007936507,0.0163319999999999,-0.0027755920227862,0.9962,0.00090971857,0.0009097327,0.0009097095,0.0009096544,0.9918128,0.0009096665,0.0009096477,0.00090967305,0.0009096471,0.0009097042,1.393100575484283,1.1541674335682568,0.1297128347471302,1789029200.0,227.18930269796135,0.0009836343625724
2017-11-13,2576.530029296875,2584.840087890625,0.0009836343625724,11.43000030517578,2575.685510253906,2538.18341796875,59.663085688199594,-1.752053397334267,0,0.0337371428571428,-0.0059325396825396,-0.0968692307692307,0.0236149267399267,0.0431448979591836,0.0166735662796587,0.9856,0.00073071127,0.00073075073,0.0007307057,0.0007306868,0.0007306973,0.0007306451,0.0007306008,0.0007306663,0.000730664,0.9934238,1.3298715776446102,1.1556674749563924,0.2543361313450616,1839257800.0,227.18930269796135,-0.0023096092988857
2017-11-14,2577.75,2578.8701171875,-0.0023096092988857,11.529999732971191,2576.6610107421875,2540.603818359375,64.42632626983973,-2.4069731911273067,0,-0.0402304347826086,0.0008454106280193,0.1362777777777777,0.0223379629629629,0.01615,0.0059383539661928,0.9941,0.0020430465,0.0020431257,0.0020429697,0.0020427895,0.0020429455,0.0020427431,0.0020427464,0.0020430149,0.002042992,0.98161364,1.222784433286762,1.20041910053886,0.0,1777942600.0,227.3354300622418,-0.0055256757232663
2017-11-15,2569.449951171875,2564.6201171875,-0.0055256757232663,12.520000457763672,2576.8290161132813,2542.585419921875,52.44565678745452,-3.739289338123184,1,0.03124375,0.0199032738095238,-0.0915681818181818,0.0180555555555555,0.0877871428571428,0.0204533490874573,-0.7892,0.0009621848,0.00096217275,0.00096213334,0.0009620777,0.0009621354,0.00096204143,0.0009620186,0.0009621047,0.83188045,0.1604227,1.033799898614859,1.266383342858178,0.0,1697131100.0,227.34427829107344,0.0081960580632411
2017-11-16,2572.949951171875,2585.639892578125,0.0081960580632411,12.470000267028809,2578.006005859375,2544.9962158203125,52.63757137140184,-3.166984916399281,0,0.0696809523809523,0.0009247448979591,0.1907590909090909,0.0167343073593073,0.1466647887323943,0.0170500993520087,0.7402,0.0008856224,0.04458052,0.00088560913,0.61885655,0.0008855562,0.00088551897,0.0008854765,0.0008855861,0.00088554726,0.33036405,1.0279888944850768,1.3700406608092843,0.4989078458520546,1764908100.0,227.34427829107344,-0.0026259630899742
2017-11-17,2582.93994140625,2578.85009765625,-0.0026259630899742,11.75,2578.1880126953124,2547.344619140625,53.53373804078029,-3.1984259741862573,1,0.05385,0.0081528556670602,-0.1118166666666666,-0.0116964285714285,-0.0060344827586206,-0.0020665639266845,0.925,0.0013901187,0.0013900743,0.98748994,0.0013899377,0.0013900254,0.0013899128,0.0013898864,0.0013900029,0.0013899948,0.0013901498,0.9580220272898998,1.3083234995623634,0.2841108715420058,1689151300.0,227.34427829107344,0.0012756828808564
